Method, FileNum, DataSet, Time (minutes)
TimingsLogPpmz, 26, 2, 0.048413
TimingsLogPpmz, 27, 3, 0.104796
TimingsLogPpmz, 28, 4, 0.838487
TimingsLogPpmz, 29, 5, 1.969187
TimingsLogPpmz, 30, 0, 0.012755
TimingsLogPpmz, 31, 1, 0.025111
TimingsLogPpmz, 32, 2, 0.043367
TimingsLogPpmz, 33, 3, 0.089733
TimingsLogPpmz, 34, 4, 0.701697
TimingsLogPpmz, 35, 5, 1.686322
TimingsLogPpmz, 36, 0, 0.013718
TimingsLogPpmz, 37, 1, 0.024570
TimingsLogPpmz, 38, 2, 0.041661
TimingsLogPpmz, 39, 3, 0.084111
TimingsLogPpmz, 40, 4, 0.649746
TimingsLogPpmz, 41, 5, 1.561435
TimingsLogPpmz, 42, 0, 0.015073
TimingsLogPpmz, 43, 1, 0.027407
TimingsLogPpmz, 44, 2, 0.046721
TimingsLogPpmz, 45, 3, 0.096729
TimingsLogPpmz, 46, 4, 0.726191
TimingsLogPpmz, 47, 5, 1.722497
TimingsLogPpmz, 48, 0, 0.015077
TimingsLogPpmz, 49, 1, 0.027204
TimingsLogPpmz, 50, 2, 0.044913
TimingsLogPpmz, 51, 3, 0.091288
TimingsLogPpmz, 52, 4, 0.707680
TimingsLogPpmz, 53, 5, 1.677347
TimingsLogPpmz, 54, 0, 0.016221
TimingsLogPpmz, 55, 1, 0.028715
TimingsLogPpmz, 56, 2, 0.048295
TimingsLogPpmz, 57, 3, 0.098687
TimingsLogPpmz, 58, 4, 0.733823
TimingsLogPpmz, 59, 5, 1.726565
TimingsLogPpmz, 60, 0, 0.016920
TimingsLogPpmz, 61, 1, 0.031686
TimingsLogPpmz, 62, 2, 0.052716
TimingsLogPpmz, 63, 3, 0.109827
TimingsLogPpmz, 64, 4, 0.847725
TimingsLogPpmz, 65, 5, 1.972200
TimingsLogPpmz, 66, 0, 0.017942
TimingsLogPpmz, 67, 1, 0.031200
TimingsLogPpmz, 68, 2, 0.051554
TimingsLogPpmz, 69, 3, 0.103694
TimingsLogPpmz, 70, 4, 0.781158
TimingsLogPpmz, 71, 5, 1.827827
TimingsLogPpmz, 72, 0, 0.018217
TimingsLogPpmz, 73, 1, 0.029672
TimingsLogPpmz, 74, 2, 0.045777
TimingsLogPpmz, 75, 3, 0.085655
TimingsLogPpmz, 76, 4, 0.623288
TimingsLogPpmz, 77, 5, 1.484105
TimingsLogPpmz, 78, 0, 0.019788
TimingsLogPpmz, 79, 1, 0.030211
TimingsLogPpmz, 80, 2, 0.047178
TimingsLogPpmz, 81, 3, 0.086496
TimingsLogPpmz, 82, 4, 0.644980
TimingsLogPpmz, 83, 5, 1.535304
TimingsLogPpmz, 84, 0, 0.020821
TimingsLogPpmz, 85, 1, 0.033230
TimingsLogPpmz, 86, 2, 0.050617
TimingsLogPpmz, 87, 3, 0.096279
TimingsLogPpmz, 88, 4, 0.702101
TimingsLogPpmz, 89, 5, 1.658892
TimingsLogPpmz, 90, 0, 0.021051
TimingsLogPpmz, 91, 1, 0.031570
TimingsLogPpmz, 92, 2, 0.049095
TimingsLogPpmz, 93, 3, 0.090623
TimingsLogPpmz, 94, 4, 0.666921
TimingsLogPpmz, 95, 5, 1.585387
TimingsLogPpmz, 96, 0, 0.023240
TimingsLogPpmz, 97, 1, 0.035070
TimingsLogPpmz, 98, 2, 0.053000
TimingsLogPpmz, 99, 3, 0.097003
TimingsLogPpmz, 100, 4, 0.690410
TimingsLogPpmz, 101, 5, 1.661806
TimingsLogPpmz, 102, 0, 0.024515
TimingsLogPpmz, 103, 1, 0.037430
TimingsLogPpmz, 104, 2, 0.056876
TimingsLogPpmz, 105, 3, 0.108430
TimingsLogPpmz, 106, 4, 0.800235
TimingsLogPpmz, 107, 5, 1.883431
TimingsLogPpmz, 108, 0, 0.025748
TimingsLogPpmz, 109, 1, 0.038458
TimingsLogPpmz, 110, 2, 0.060404
TimingsLogPpmz, 111, 3, 0.117918
TimingsLogPpmz, 112, 4, 0.874084
TimingsLogPpmz, 113, 5, 2.032244
TimingsLogPpmz, 114, 0, 0.023834
TimingsLogPpmz, 115, 1, 0.035322
TimingsLogPpmz, 116, 2, 0.050985
TimingsLogPpmz, 117, 3, 0.091440
TimingsLogPpmz, 118, 4, 0.629566
TimingsLogPpmz, 119, 5, 1.504176
TimingsLogPpmz, 120, 0, 0.024286
TimingsLogPpmz, 121, 1, 0.036012
TimingsLogPpmz, 122, 2, 0.047156
TimingsLogPpmz, 123, 3, 0.079029
TimingsLogPpmz, 124, 4, 0.508623
TimingsLogPpmz, 125, 5, 1.210874
TimingsLogPpmz, 126, 0, 0.025994
TimingsLogPpmz, 127, 1, 0.036365
TimingsLogPpmz, 128, 2, 0.050800
TimingsLogPpmz, 129, 3, 0.085752
TimingsLogPpmz, 130, 4, 0.570713
TimingsLogPpmz, 131, 5, 1.384765
TimingsLogPpmz, 132, 0, 0.028826
TimingsLogPpmz, 133, 1, 0.037224
TimingsLogPpmz, 134, 2, 0.052221
TimingsLogPpmz, 135, 3, 0.091652
TimingsLogPpmz, 136, 4, 0.606873
TimingsLogPpmz, 137, 5, 1.436430
TimingsLogPpmz, 138, 0, 0.028140
TimingsLogPpmz, 139, 1, 0.043558
TimingsLogPpmz, 140, 2, 0.064623
TimingsLogPpmz, 141, 3, 0.120054
TimingsLogPpmz, 142, 4, 0.851005
TimingsLogPpmz, 143, 5, 1.969404
TimingsLogPpmz, 144, 0, 0.029061
TimingsLogPpmz, 145, 1, 0.042595
TimingsLogPpmz, 146, 2, 0.061250
TimingsLogPpmz, 147, 3, 0.110007
TimingsLogPpmz, 148, 4, 0.769512
TimingsLogPpmz, 149, 5, 1.779417
TimingsLogPpmz, 150, 0, 0.030418
TimingsLogPpmz, 151, 1, 0.044099
TimingsLogPpmz, 152, 2, 0.066099
TimingsLogPpmz, 153, 3, 0.124301
TimingsLogPpmz, 154, 4, 0.880593
TimingsLogPpmz, 155, 5, 2.002444
TimingsLogPpmz, 156, 0, 0.030625
TimingsLogPpmz, 157, 1, 0.045329
TimingsLogPpmz, 158, 2, 0.067830
TimingsLogPpmz, 159, 3, 0.125872
TimingsLogPpmz, 160, 4, 0.881682
TimingsLogPpmz, 161, 5, 2.036071
TimingsLogPpmz, 162, 0, 0.031006
TimingsLogPpmz, 163, 1, 0.040792
TimingsLogPpmz, 164, 2, 0.054295
TimingsLogPpmz, 165, 3, 0.089334
TimingsLogPpmz, 166, 4, 0.566173
TimingsLogPpmz, 167, 5, 1.327772
TimingsLogPpmz, 168, 0, 0.033758
TimingsLogPpmz, 169, 1, 0.048488
TimingsLogPpmz, 170, 2, 0.070364
TimingsLogPpmz, 171, 3, 0.125832
TimingsLogPpmz, 172, 4, 0.862353
TimingsLogPpmz, 173, 5, 2.029327
TimingsLogPpmz, 174, 0, 0.032580
TimingsLogPpmz, 175, 1, 0.041810
TimingsLogPpmz, 176, 2, 0.055444
TimingsLogPpmz, 177, 3, 0.086356
TimingsLogPpmz, 178, 4, 0.508223
TimingsLogPpmz, 179, 5, 1.202398
TimingsLogPpmz, 180, 0, 0.034330
TimingsLogPpmz, 181, 1, 0.048754
TimingsLogPpmz, 182, 2, 0.070268
TimingsLogPpmz, 183, 3, 0.128954
TimingsLogPpmz, 184, 4, 0.869224
TimingsLogPpmz, 185, 5, 2.009484
TimingsLogPpmz, 186, 0, 0.034753
TimingsLogPpmz, 187, 1, 0.045868
TimingsLogPpmz, 188, 2, 0.064211
TimingsLogPpmz, 189, 3, 0.106908
TimingsLogPpmz, 190, 4, 0.692408
TimingsLogPpmz, 191, 5, 1.623483
TimingsLogPpmz, 192, 0, 0.035414
TimingsLogPpmz, 193, 1, 0.045430
TimingsLogPpmz, 194, 2, 0.057300
TimingsLogPpmz, 195, 3, 0.088493
TimingsLogPpmz, 196, 4, 0.513311
TimingsLogPpmz, 197, 5, 1.202265
TimingsLogPpmz, 198, 0, 0.036719
TimingsLogPpmz, 199, 1, 0.047893
TimingsLogPpmz, 200, 2, 0.065426
TimingsLogPpmz, 201, 3, 0.108273
TimingsLogPpmz, 202, 4, 0.690880
TimingsLogPpmz, 203, 5, 1.622842
TimingsLogPpmz, 204, 0, 0.037711
TimingsLogPpmz, 205, 1, 0.051594
TimingsLogPpmz, 206, 2, 0.072587
TimingsLogPpmz, 207, 3, 0.127045
TimingsLogPpmz, 208, 4, 0.839389
TimingsLogPpmz, 209, 5, 1.954836
TimingsLogPpmz, 210, 0, 0.037348
TimingsLogPpmz, 211, 1, 0.049132
TimingsLogPpmz, 212, 2, 0.065122
TimingsLogPpmz, 213, 3, 0.108878
TimingsLogPpmz, 214, 4, 0.651901
TimingsLogPpmz, 215, 5, 1.522362
TimingsLogPpmz, 216, 0, 0.038619
TimingsLogPpmz, 217, 1, 0.047910
TimingsLogPpmz, 218, 2, 0.061354
TimingsLogPpmz, 219, 3, 0.093517
TimingsLogPpmz, 220, 4, 0.527532
TimingsLogPpmz, 221, 5, 1.244455
TimingsLogPpmz, 222, 0, 0.039976
TimingsLogPpmz, 223, 1, 0.054564
TimingsLogPpmz, 224, 2, 0.076594
TimingsLogPpmz, 225, 3, 0.132907
TimingsLogPpmz, 226, 4, 0.856370
TimingsLogPpmz, 227, 5, 1.972235
TimingsLogPpmz, 228, 0, 0.039905
TimingsLogPpmz, 229, 1, 0.050103
TimingsLogPpmz, 230, 2, 0.064417
TimingsLogPpmz, 231, 3, 0.101115
TimingsLogPpmz, 232, 4, 0.579906
TimingsLogPpmz, 233, 5, 1.350859
TimingsLogPpmz, 234, 0, 0.041677
TimingsLogPpmz, 235, 1, 0.054504
TimingsLogPpmz, 236, 2, 0.073758
TimingsLogPpmz, 237, 3, 0.121606
TimingsLogPpmz, 238, 4, 0.768390
TimingsLogPpmz, 239, 5, 1.779381
TimingsLogPpmz, 240, 0, 0.042477
TimingsLogPpmz, 241, 1, 0.051858
TimingsLogPpmz, 242, 2, 0.064566
TimingsLogPpmz, 243, 3, 0.095677
TimingsLogPpmz, 244, 4, 0.514801
TimingsLogPpmz, 245, 5, 1.188611
TimingsLogPpmz, 246, 0, 0.044055
TimingsLogPpmz, 247, 1, 0.056678
TimingsLogPpmz, 248, 2, 0.076713
TimingsLogPpmz, 249, 3, 0.124485
TimingsLogPpmz, 250, 4, 0.774976
TimingsLogPpmz, 251, 5, 1.792436
TimingsLogPpmz, 252, 0, 0.044639
TimingsLogPpmz, 253, 1, 0.058958
TimingsLogPpmz, 254, 2, 0.079311
TimingsLogPpmz, 255, 3, 0.131187
TimingsLogPpmz, 256, 4, 0.823832
TimingsLogPpmz, 257, 5, 1.889760
TimingsLogPpmz, 258, 0, 0.046155
TimingsLogPpmz, 259, 1, 0.062326
TimingsLogPpmz, 260, 2, 0.083476
TimingsLogPpmz, 261, 3, 0.137268
TimingsLogPpmz, 262, 4, 0.853481
TimingsLogPpmz, 263, 5, 1.959087
TimingsLogPpmz, 264, 0, 0.046178
TimingsLogPpmz, 265, 1, 0.056795
TimingsLogPpmz, 266, 2, 0.072912
TimingsLogPpmz, 267, 3, 0.115192
TimingsLogPpmz, 268, 4, 0.646007
TimingsLogPpmz, 269, 5, 1.504429
TimingsLogPpmz, 270, 0, 0.047462
TimingsLogPpmz, 271, 1, 0.058436
TimingsLogPpmz, 272, 2, 0.074303
TimingsLogPpmz, 273, 3, 0.113342
TimingsLogPpmz, 274, 4, 0.657706
TimingsLogPpmz, 275, 5, 1.522080
TimingsLogPpmz, 276, 0, 0.048353
TimingsLogPpmz, 277, 1, 0.059711
TimingsLogPpmz, 278, 2, 0.076961
TimingsLogPpmz, 279, 3, 0.117318
TimingsLogPpmz, 280, 4, 0.690991
TimingsLogPpmz, 281, 5, 1.592747
TimingsLogPpmz, 282, 0, 0.049391
TimingsLogPpmz, 283, 1, 0.058896
TimingsLogPpmz, 284, 2, 0.072055
TimingsLogPpmz, 285, 3, 0.105890
TimingsLogPpmz, 286, 4, 0.552427
TimingsLogPpmz, 287, 5, 1.269862
TimingsLogPpmz, 288, 0, 0.050004
TimingsLogPpmz, 289, 1, 0.059524
TimingsLogPpmz, 290, 2, 0.072917
TimingsLogPpmz, 291, 3, 0.105973
TimingsLogPpmz, 292, 4, 0.553059
TimingsLogPpmz, 293, 5, 1.282241
TimingsLogPpmz, 294, 0, 0.051720
TimingsLogPpmz, 295, 1, 0.063432
TimingsLogPpmz, 296, 2, 0.079012
TimingsLogPpmz, 297, 3, 0.119125
TimingsLogPpmz, 298, 4, 0.673923
TimingsLogPpmz, 299, 5, 1.554854
