Method, FileNum, DataSet, Time (minutes)
TimingsLogPpmz, 26, 2, 0.049206
TimingsLogPpmz, 27, 3, 0.109514
TimingsLogPpmz, 28, 4, 0.871768
TimingsLogPpmz, 29, 5, 2.032806
TimingsLogPpmz, 30, 0, 0.012696
TimingsLogPpmz, 31, 1, 0.025627
TimingsLogPpmz, 32, 2, 0.045944
TimingsLogPpmz, 33, 3, 0.097188
TimingsLogPpmz, 34, 4, 0.773427
TimingsLogPpmz, 35, 5, 1.831167
TimingsLogPpmz, 36, 0, 0.014040
TimingsLogPpmz, 37, 1, 0.026493
TimingsLogPpmz, 38, 2, 0.047001
TimingsLogPpmz, 39, 3, 0.099504
TimingsLogPpmz, 40, 4, 0.774817
TimingsLogPpmz, 41, 5, 1.841921
TimingsLogPpmz, 42, 0, 0.014778
TimingsLogPpmz, 43, 1, 0.028748
TimingsLogPpmz, 44, 2, 0.052183
TimingsLogPpmz, 45, 3, 0.111192
TimingsLogPpmz, 46, 4, 0.871212
TimingsLogPpmz, 47, 5, 2.063252
TimingsLogPpmz, 48, 0, 0.014941
TimingsLogPpmz, 49, 1, 0.029593
TimingsLogPpmz, 50, 2, 0.051799
TimingsLogPpmz, 51, 3, 0.108710
TimingsLogPpmz, 52, 4, 0.853213
TimingsLogPpmz, 53, 5, 1.969302
TimingsLogPpmz, 54, 0, 0.015596
TimingsLogPpmz, 55, 1, 0.029505
TimingsLogPpmz, 56, 2, 0.051510
TimingsLogPpmz, 57, 3, 0.108361
TimingsLogPpmz, 58, 4, 0.838626
TimingsLogPpmz, 59, 5, 1.951902
TimingsLogPpmz, 60, 0, 0.016931
TimingsLogPpmz, 61, 1, 0.030590
TimingsLogPpmz, 62, 2, 0.050534
TimingsLogPpmz, 63, 3, 0.098359
TimingsLogPpmz, 64, 4, 0.758163
TimingsLogPpmz, 65, 5, 1.802697
TimingsLogPpmz, 66, 0, 0.017424
TimingsLogPpmz, 67, 1, 0.032292
TimingsLogPpmz, 68, 2, 0.053619
TimingsLogPpmz, 69, 3, 0.111925
TimingsLogPpmz, 70, 4, 0.860026
TimingsLogPpmz, 71, 5, 1.999304
TimingsLogPpmz, 72, 0, 0.018280
TimingsLogPpmz, 73, 1, 0.032196
TimingsLogPpmz, 74, 2, 0.053737
TimingsLogPpmz, 75, 3, 0.106317
TimingsLogPpmz, 76, 4, 0.811406
TimingsLogPpmz, 77, 5, 1.883171
TimingsLogPpmz, 78, 0, 0.019107
TimingsLogPpmz, 79, 1, 0.033112
TimingsLogPpmz, 80, 2, 0.054776
TimingsLogPpmz, 81, 3, 0.111199
TimingsLogPpmz, 82, 4, 0.843140
TimingsLogPpmz, 83, 5, 1.993898
TimingsLogPpmz, 84, 0, 0.020153
TimingsLogPpmz, 85, 1, 0.035204
TimingsLogPpmz, 86, 2, 0.057979
TimingsLogPpmz, 87, 3, 0.116578
TimingsLogPpmz, 88, 4, 0.873171
TimingsLogPpmz, 89, 5, 2.038767
TimingsLogPpmz, 90, 0, 0.020256
TimingsLogPpmz, 91, 1, 0.030745
TimingsLogPpmz, 92, 2, 0.046117
TimingsLogPpmz, 93, 3, 0.085402
TimingsLogPpmz, 94, 4, 0.605462
TimingsLogPpmz, 95, 5, 1.440998
TimingsLogPpmz, 96, 0, 0.022176
TimingsLogPpmz, 97, 1, 0.036246
TimingsLogPpmz, 98, 2, 0.057650
TimingsLogPpmz, 99, 3, 0.113429
TimingsLogPpmz, 100, 4, 0.836450
TimingsLogPpmz, 101, 5, 1.951583
TimingsLogPpmz, 102, 0, 0.022990
TimingsLogPpmz, 103, 1, 0.037072
TimingsLogPpmz, 104, 2, 0.059725
TimingsLogPpmz, 105, 3, 0.117953
TimingsLogPpmz, 106, 4, 0.877057
TimingsLogPpmz, 107, 5, 2.013932
TimingsLogPpmz, 108, 0, 0.023068
TimingsLogPpmz, 109, 1, 0.036652
TimingsLogPpmz, 110, 2, 0.056324
TimingsLogPpmz, 111, 3, 0.107831
TimingsLogPpmz, 112, 4, 0.782925
TimingsLogPpmz, 113, 5, 1.816280
TimingsLogPpmz, 114, 0, 0.023733
TimingsLogPpmz, 115, 1, 0.035818
TimingsLogPpmz, 116, 2, 0.052247
TimingsLogPpmz, 117, 3, 0.096065
TimingsLogPpmz, 118, 4, 0.683869
TimingsLogPpmz, 119, 5, 1.609967
TimingsLogPpmz, 120, 0, 0.025159
TimingsLogPpmz, 121, 1, 0.038137
TimingsLogPpmz, 122, 2, 0.059049
TimingsLogPpmz, 123, 3, 0.112006
TimingsLogPpmz, 124, 4, 0.807040
TimingsLogPpmz, 125, 5, 1.905794
TimingsLogPpmz, 126, 0, 0.025860
TimingsLogPpmz, 127, 1, 0.040550
TimingsLogPpmz, 128, 2, 0.063113
TimingsLogPpmz, 129, 3, 0.121583
TimingsLogPpmz, 130, 4, 0.873144
TimingsLogPpmz, 131, 5, 2.036705
TimingsLogPpmz, 132, 0, 0.027362
TimingsLogPpmz, 133, 1, 0.041389
TimingsLogPpmz, 134, 2, 0.063042
TimingsLogPpmz, 135, 3, 0.123078
TimingsLogPpmz, 136, 4, 0.875315
TimingsLogPpmz, 137, 5, 2.033006
TimingsLogPpmz, 138, 0, 0.028210
TimingsLogPpmz, 139, 1, 0.039668
TimingsLogPpmz, 140, 2, 0.058361
TimingsLogPpmz, 141, 3, 0.099016
TimingsLogPpmz, 142, 4, 0.692244
TimingsLogPpmz, 143, 5, 1.645373
TimingsLogPpmz, 144, 0, 0.028272
TimingsLogPpmz, 145, 1, 0.041813
TimingsLogPpmz, 146, 2, 0.062038
TimingsLogPpmz, 147, 3, 0.112742
TimingsLogPpmz, 148, 4, 0.790633
TimingsLogPpmz, 149, 5, 1.865361
TimingsLogPpmz, 150, 0, 0.029309
TimingsLogPpmz, 151, 1, 0.039242
TimingsLogPpmz, 152, 2, 0.057166
TimingsLogPpmz, 153, 3, 0.095811
TimingsLogPpmz, 154, 4, 0.634385
TimingsLogPpmz, 155, 5, 1.493514
TimingsLogPpmz, 156, 0, 0.031314
TimingsLogPpmz, 157, 1, 0.043650
TimingsLogPpmz, 158, 2, 0.064860
TimingsLogPpmz, 159, 3, 0.115446
TimingsLogPpmz, 160, 4, 0.810160
TimingsLogPpmz, 161, 5, 1.918733
TimingsLogPpmz, 162, 0, 0.031621
TimingsLogPpmz, 163, 1, 0.045196
TimingsLogPpmz, 164, 2, 0.067447
TimingsLogPpmz, 165, 3, 0.125105
TimingsLogPpmz, 166, 4, 0.877370
TimingsLogPpmz, 167, 5, 2.002329
TimingsLogPpmz, 168, 0, 0.031800
TimingsLogPpmz, 169, 1, 0.045403
TimingsLogPpmz, 170, 2, 0.065130
TimingsLogPpmz, 171, 3, 0.116811
TimingsLogPpmz, 172, 4, 0.812685
TimingsLogPpmz, 173, 5, 1.892557
TimingsLogPpmz, 174, 0, 0.032540
TimingsLogPpmz, 175, 1, 0.046983
TimingsLogPpmz, 176, 2, 0.069797
TimingsLogPpmz, 177, 3, 0.130335
TimingsLogPpmz, 178, 4, 0.883101
TimingsLogPpmz, 179, 5, 2.064942
TimingsLogPpmz, 180, 0, 0.032926
TimingsLogPpmz, 181, 1, 0.047190
TimingsLogPpmz, 182, 2, 0.068399
TimingsLogPpmz, 183, 3, 0.121760
TimingsLogPpmz, 184, 4, 0.844719
TimingsLogPpmz, 185, 5, 1.965406
TimingsLogPpmz, 186, 0, 0.034997
TimingsLogPpmz, 187, 1, 0.048916
TimingsLogPpmz, 188, 2, 0.072971
TimingsLogPpmz, 189, 3, 0.130393
TimingsLogPpmz, 190, 4, 0.885254
TimingsLogPpmz, 191, 5, 2.075473
TimingsLogPpmz, 192, 0, 0.035260
TimingsLogPpmz, 193, 1, 0.049579
TimingsLogPpmz, 194, 2, 0.072186
TimingsLogPpmz, 195, 3, 0.131964
TimingsLogPpmz, 196, 4, 0.889440
TimingsLogPpmz, 197, 5, 2.055137
TimingsLogPpmz, 198, 0, 0.036215
TimingsLogPpmz, 199, 1, 0.050314
TimingsLogPpmz, 200, 2, 0.074102
TimingsLogPpmz, 201, 3, 0.134682
TimingsLogPpmz, 202, 4, 0.910086
TimingsLogPpmz, 203, 5, 2.060289
TimingsLogPpmz, 204, 0, 0.036046
TimingsLogPpmz, 205, 1, 0.050139
TimingsLogPpmz, 206, 2, 0.071133
TimingsLogPpmz, 207, 3, 0.124155
TimingsLogPpmz, 208, 4, 0.833156
TimingsLogPpmz, 209, 5, 1.943792
TimingsLogPpmz, 210, 0, 0.040838
TimingsLogPpmz, 211, 1, 0.052642
TimingsLogPpmz, 212, 2, 0.074858
TimingsLogPpmz, 213, 3, 0.135547
TimingsLogPpmz, 214, 4, 0.903795
TimingsLogPpmz, 215, 5, 2.077445
TimingsLogPpmz, 216, 0, 0.039584
TimingsLogPpmz, 217, 1, 0.052027
TimingsLogPpmz, 218, 2, 0.071796
TimingsLogPpmz, 219, 3, 0.120668
TimingsLogPpmz, 220, 4, 0.781498
TimingsLogPpmz, 221, 5, 1.820366
TimingsLogPpmz, 222, 0, 0.038959
TimingsLogPpmz, 223, 1, 0.054714
TimingsLogPpmz, 224, 2, 0.079777
TimingsLogPpmz, 225, 3, 0.137521
TimingsLogPpmz, 226, 4, 0.881441
TimingsLogPpmz, 227, 5, 2.037367
TimingsLogPpmz, 228, 0, 0.039715
TimingsLogPpmz, 229, 1, 0.054680
TimingsLogPpmz, 230, 2, 0.075199
TimingsLogPpmz, 231, 3, 0.130574
TimingsLogPpmz, 232, 4, 0.864514
TimingsLogPpmz, 233, 5, 1.961172
TimingsLogPpmz, 234, 0, 0.041314
TimingsLogPpmz, 235, 1, 0.055962
TimingsLogPpmz, 236, 2, 0.078054
TimingsLogPpmz, 237, 3, 0.136196
TimingsLogPpmz, 238, 4, 0.860859
TimingsLogPpmz, 239, 5, 1.987752
TimingsLogPpmz, 240, 0, 0.041916
TimingsLogPpmz, 241, 1, 0.054691
TimingsLogPpmz, 242, 2, 0.076120
TimingsLogPpmz, 243, 3, 0.124840
TimingsLogPpmz, 244, 4, 0.792769
TimingsLogPpmz, 245, 5, 1.812220
TimingsLogPpmz, 246, 0, 0.043197
TimingsLogPpmz, 247, 1, 0.054042
TimingsLogPpmz, 248, 2, 0.071215
TimingsLogPpmz, 249, 3, 0.111475
TimingsLogPpmz, 250, 4, 0.678622
TimingsLogPpmz, 251, 5, 1.597485
TimingsLogPpmz, 252, 0, 0.047171
TimingsLogPpmz, 253, 1, 0.057256
TimingsLogPpmz, 254, 2, 0.077788
TimingsLogPpmz, 255, 3, 0.128206
TimingsLogPpmz, 256, 4, 0.807555
TimingsLogPpmz, 257, 5, 1.885348
TimingsLogPpmz, 258, 0, 0.048479
TimingsLogPpmz, 259, 1, 0.062874
TimingsLogPpmz, 260, 2, 0.085320
TimingsLogPpmz, 261, 3, 0.142488
TimingsLogPpmz, 262, 4, 0.889252
TimingsLogPpmz, 263, 5, 2.083372
TimingsLogPpmz, 264, 0, 0.049831
TimingsLogPpmz, 265, 1, 0.060524
TimingsLogPpmz, 266, 2, 0.086667
TimingsLogPpmz, 267, 3, 0.143940
TimingsLogPpmz, 268, 4, 0.894854
TimingsLogPpmz, 269, 5, 2.045625
TimingsLogPpmz, 270, 0, 0.050232
TimingsLogPpmz, 271, 1, 0.061990
TimingsLogPpmz, 272, 2, 0.075833
TimingsLogPpmz, 273, 3, 0.118259
TimingsLogPpmz, 274, 4, 0.709674
TimingsLogPpmz, 275, 5, 1.628255
TimingsLogPpmz, 276, 0, 0.047889
TimingsLogPpmz, 277, 1, 0.062940
TimingsLogPpmz, 278, 2, 0.084494
TimingsLogPpmz, 279, 3, 0.142999
TimingsLogPpmz, 280, 4, 0.892554
TimingsLogPpmz, 281, 5, 2.038135
TimingsLogPpmz, 282, 0, 0.049176
TimingsLogPpmz, 283, 1, 0.063853
TimingsLogPpmz, 284, 2, 0.085476
TimingsLogPpmz, 285, 3, 0.142423
TimingsLogPpmz, 286, 4, 0.892919
TimingsLogPpmz, 287, 5, 2.057801
TimingsLogPpmz, 288, 0, 0.050382
TimingsLogPpmz, 289, 1, 0.064304
TimingsLogPpmz, 290, 2, 0.083267
TimingsLogPpmz, 291, 3, 0.128651
TimingsLogPpmz, 292, 4, 0.767929
TimingsLogPpmz, 293, 5, 1.764433
TimingsLogPpmz, 294, 0, 0.050997
TimingsLogPpmz, 295, 1, 0.064799
TimingsLogPpmz, 296, 2, 0.085725
TimingsLogPpmz, 297, 3, 0.140090
TimingsLogPpmz, 298, 4, 0.842964
TimingsLogPpmz, 299, 5, 1.920916
